username,rating,time,votes,comment
ccc,5,2019-05-03 11:14:48,9,大爷就是大爷
東郷柏,5,2019-06-30 10:38:48,12,8.5 从13年第一季到现在确实走过了一段漫长而激动人心的旅程 第三季P2是这个系列目前我最喜欢的；团长不动如山的威严淡化了调查军团的玉碎的悲壮 而在团长与阿尔敏之间的选择也不落俗套地表现出了人在艰难抉择中的困境 而如何评价团长短暂的一生呢？我想没有比「自由」与「勇气」更贴切了；壁の向こう何があるか？海か 自由か？一緒に行ってみよう；この世界は残酷だ あなたそれにどう向き合うか？飲み込まれるか もしくは立ちあがるか？如果明知墙外是更危险的世界 你是否有勇气义无反顾踏上那追寻充满荆棘的自由之路？目前这分数不知要垄断豆瓣最高动画评分多少年
西凉虫,5,2022-04-01 22:08:34,4,海的那边，是敌人!
芥末蘸酱,5,2019-07-04 21:25:38,4,格局一下子就起来了。
土豆,5,2021-01-14 21:15:41,9,"一切的疑问在这一季都找到了答案。 那些你曾经无比憎恨，发誓要全部杀干净的巨人们不过是被杀害的无辜同胞，一群可怜人；你们终于见到了大海，但海的那一边不是你们向往的自由，而是势不两立的敌人；你引以为傲并不惜献出生命的精英调查兵团不过是墙里国王用来圆谎的棋子，所有的牺牲都变得没有意义；你所信仰的一切都是假的，墙里的人在谎言里生活了一百多年。  谏山创的这部作品有别于传统日漫，他用自己的艺术特质给这部作品增加了文学性，这个世界本就不是小孩子眼中非黑即白的二元世界，所以整部剧里没有特定的好人和坏人，但墙里面的人跟外面的人又无法和谐共存，这又是一个无法调和的矛盾，所以就注定了这部剧的悲剧性。一部伟大的作品的共性就是每个人都可以根据自己的经历和认知从不同的角度读出不同的内容，很明显，进击的巨人做到了。"
欧普我米,5,2022-05-15 21:54:36,3,可明明胜利那么近，近到唾手可得，但如同每一次一样，不留情面用你最熟悉的方式对你报以重击。然而就在这一刻，总有那样一丝火焰燃起，燃到希望重启，即便回到原点也坚信胜利越来越近。这一季无疑是最为惨烈的，团长的抱憾离去，调查兵团的几近团灭，人类是那么的渺小无助。但夺取超大型巨人的能力，地下室的秘密，以及夺回玛利亚之墙，又让你觉得，人类终于胜利了。这样起起伏伏，反反复复，这部作品便成为了神作。而人类与人类间的斗争真相也逐渐展露了端倪。
影启缘末,5,2019-07-01 19:32:46,5,神作都结束了我工作还没定。。。
干煸鸡丁,5,2019-07-01 15:34:56,15,第三季正式完结。整体把控得太好了，充斥着古典的美感。绝望，黑暗，破烂不堪，希望的火苗忽亮忽暗。放过了一直向墙内爬行的无垢巨人，艾伦真正有了神明的感觉。向往自由的人们，终于去往墙外，去看燃烧的水，结冰的大地，风沙的雪原，还有无边无际的海洋。一部伟大的，城墙内外的，人类史诗。
glow,5,2019-07-02 10:58:35,5,"不接受任何差评！！！！
咋十集就没了？？还得等一年啊啊

哭！！！！"
轻浮玻璃罐,5,2021-01-09 22:51:03,6,以为PTSD老早好了，然而只要一碰白夜及任何相关还会不可抑制抽搐起来，就一个行走活白夜梦魇er，刀刀是豁口
最后一代_冷雨,5,2019-07-01 23:38:51,6,愿他们残酷  但是永远正义
直布罗陀岩石,5,2019-07-10 11:04:26,5,画卷终于展开，世界的全貌终于豁然开朗，所有的墙不过是自欺欺人，所有的巨兽不过是人类自己，终于走到海边，终于要开启反攻的大战，可是依然分不清谁才是正义，什么才是自由。
Bull,5,2019-05-27 16:17:19,9,80年代有城市猎人，90年代有龙珠灌篮，00年代有海贼，10年代有巨人， 跨时代的神作，吹爆我巨人！
饭夫斯基,5,2020-06-29 02:53:20,3,Armin被火烧那段我直接暴风哭泣出声
Johnny Fung,5,2021-02-18 17:57:42,3,太炸了。反战题材能做到如此优秀，期待最终季。
利威尔,5,2019-04-29 02:36:52,7,巨人让我体会到了搞top的快乐，你爷爷永远是你爷爷！！！！无脑一分的死🐴了
苏乏,5,2019-05-10 16:39:33,4,吹爆
昏金暗玉,5,2022-09-25 19:38:36,8,"#55 白夜。埃尔文与阿尔敏的行动轨迹在这一集都是一致的，面对的极端情境也是一致的，都是以己身为诱饵，发动自杀式袭击，为兵长/艾连创造杀敌的机会。都成功了。在选择让谁活下去的时候，选择的是人类将以何种凝视选择胜利的方向。埃尔文的梦想与阿尔敏的梦想，地下室的真相与墙壁外面的大海。戏剧性的是，当兵长把针要注入埃尔文手臂时，埃尔文甩开了，同时这也是一个提问的手势，他回到那个课堂上，向老师发问：老师，你怎么知道，墙壁的外面，不会有人类呢？是这个甩手，还是这个提问，最终让兵长改变了选择。

还是说埃尔文也对墙壁外面的世界，充满了向往。
而这个向往，与阿尔敏是一致的。"
魏知超,5,2021-12-29 15:46:36,3,团长
mamba,5,2019-06-24 17:58:52,7,竞争史上最伟大动漫作品吧！
碧花生,5,2019-10-10 23:20:29,5,「艾伦，你懂的吧，我们不是约好要一起去看海吗，我有对艾伦你撒过谎吗？」
藤椒鸡,5,2019-05-27 22:17:05,6,这季真的吹爆啊！简直是权游前两季的水平！主角说死就死！
铎奇,5,2021-02-14 11:42:10,0,Historia我好🉑️，最后一集的Eren我也🉑️了起来。我靠这个剧太有毒了。
Xphiloy,5,2020-05-24 10:32:52,6,“墙的另一边，是大海，大海的另一边，是自由。我一直都这样坚信着，但是后来我发现我错了，大海的另一边是敌人，所有的一切都和我在父亲的记忆中看到的如出一辙……那么……如果把大海对面的敌人全部杀光的话……我们是不是就能变得自由了呢？”呐，艾伦·耶格尔，为了自由，冲吧！
ピラミッド,5,2019-07-01 13:31:30,4,精彩，好看到起鸡皮疙瘩的好看！！！
依依东望,5,2019-05-21 13:04:22,30,看得我热血沸腾。带着梦想去死吧，带着你的新兵去地狱吧！我们的死毫无意义吗？不，不对！我们的死是将希望寄托在下一任生者身上。愤怒吧，勇者。咆哮吧，勇者。去死吧，勇者！
سنگ,5,2019-05-23 11:08:19,15,看什么权力的游戏。这个时代最好的剧是这个啊！
影中世界,5,2019-07-01 22:02:23,0,即使之前看过剧透，揭示巨人“真相”之谜还是被震撼到了，距离真正的真相也不远了，自由，就在眼前了。。。
咕咕鸡,5,2019-08-04 21:57:39,6,巨人...竟然...是反战动漫...
一号,5,2021-02-06 07:24:56,3,真的好喜欢艾尔文啊！当别人为着自由参加调查兵团时，他却是为了还儿时过于自由的思想和教育而欠下的莫须有的债。站在千万同伴的尸体上，多少次舍弃人性地去冲锋，反复重复的一句句又大又空的口号，就为要找到墙外的真相以安慰父亲的亡魂。“放弃你的梦想去死吧”，可能是他最好的结局了。看到真相的艾尔文还剩下什么呢。
工口工口小黃門,5,2019-07-06 14:29:39,7,炸裂
卡卡,5,2020-12-13 20:06:55,1,前面几集真是看的急死人了，调查兵团节节败退，埃尔文团长和阿尔敏接连死掉，直到看到兵长手刃野兽巨人，燃炸（忍不住来回多看几遍）。到了最后三集，画风一转，墙外的世界展开了，整个故事又从单纯和杀巨人，变成了人类和民族、国家之间的战争斡旋，格局往上又活生生拔高了几个高度。我很幸运，这辈子追的唯一的日漫是这部！
爱在午夜降临前,5,2024-11-09 13:45:14,0,你听着，没事的，你沿着这条路跑，不要害怕自己的弱小，一定会有人救你的，虽然可能不会马上遇到，但你也要在遇到之前全力奔跑。
𝙏𝙧𝙖𝙫𝙞𝙨在扫街,5,2019-04-29 10:13:49,7,看来我们中间有个没打五星的叛徒🤔
pxp,4,2020-08-15 16:04:27,3,"至少谈及了自由的何去何从，种族对立和发达文明向欠发达文明的侵略、资源掠夺。这都是二十世纪二十一世纪长足讨论的问题。虽然这季只看见了轮廓，尚为浅薄，但已经足够证明这番的深度。
其实结合人类历史，这部番真实无比。"
King Arthur,5,2020-12-08 17:15:14,6,兵士よ怒れ！兵士よ叫べ！兵士よ、戦え！！
秋熙,未评分,2022-10-19 12:11:08,0,大概是主角团最后一次非黑即白的热血战争了，然后发现外面只是更大的牢笼，“立场一旦对调，正义也会露出其獠牙”。热血冷却，青春完结。
Zcc911,5,2020-09-23 10:04:00,0,[HoneyGod] 进击的巨人第三季/Shingeki no Kyojin S3[38-59][Part1+Part2][粤日双语][BDrip_1080p][全22集]
刚度分配法则,5,2022-07-03 20:08:16,2,还能这样？剧情发展的关键一季。第三季要连起来看，看看调查兵团的人们如何努力的。片尾曲全是训练兵团时候的回忆杀，早就买了伏笔了。
钱坤一,5,2025-01-03 23:36:55,0,这一季最高光无疑是埃尔文团长的赴死冲锋，漫画难受一次，动画更难受一次。牺牲了自己那多么渴望、近在眼前的梦想，知道大家的死亡都毫无价值，才更凸显觉悟与传递给伙伴心意的重量。而当世界的真相揭开，另一个“艾伦”枭说出三笠和阿尔敏的名字时，心情也激动起来，只可惜团长看不到了。倒是众人吹的“白夜”这一集我觉得表现平平。“海的那边是敌人”，艾伦的绝望也为巨人的“墙内”少年篇章彻底划上句号。
Richard,未评分,2019-08-24 14:10:13,0,自周扒片而来  剧情里公布真相与皮特森tell the truth达成了共识。
浮生若梦,5,2023-09-03 08:21:50,1,世界观一下子宏大了，然而之前做的那些努力和牺牲又好似失去了该有的意义，为了自由不断前进，前赴后继死而后已，除此之外别无他路。
行走在孤独星球,5,2025-06-08 12:08:03,1,神作
寂寞的北极,5,2019-06-17 22:05:20,16,叹为观止！上次有这种感觉还是看黑暗骑士的时候咧。值得全世界所有影视从业者学习的佳作。人物非常饱满，越到后期把人性的多个层面刻画的愈加栩栩如生。我们存在的意义正因我们不同，而正是这种不同塑造了我们。
ChrisKirk,5,2020-08-23 23:25:00,6,那一大片湛蓝色的虚无，不正像诱惑众人坠入的无间地狱吗？
薛同,5,2023-06-01 00:57:47,0,不太喜欢谜底的设定，太小白了吧？预感接下来将要疲软
国王KING,5,2019-07-01 21:04:26,3,海的那一边
人类学科研究员,5,2021-02-19 03:20:17,7,太震撼了，作者在第一季第一集也铺垫了太多东西了吧！
十二封信,5,2019-07-27 21:46:54,9,果然1718集哭瞎 上次哭成这样还是426妇联4那天 啊啊啊阿明和团长我真的哭爆 再也不嘲笑团长的眉毛了我们团长坚毅的脸庞超级帅 兵长才是最舍不得你的吧哎 细节做得好好也填了好久之前的坑 哎集权太严重真的会洗掉事实和真相 所以永远需要向往自由的战士
天渊,5,2019-07-01 12:59:51,9,"“我来自墙外的世界，在那里，人们优雅的活着”   看动漫以来最震撼的一句话，太庆幸没有提前看漫画了。
这一季感情、叙事、音乐都好到了极致，怎么会有人不打五星呢？
片尾曲满分，配合画面都是满满的回忆，泪流满面。
怀念埃尔文团长。"
Shelly,5,2019-05-28 21:23:00,10,看完第五集。神作了。跟钢炼一样在我心里封神了。
云影川,5,2019-10-12 00:35:56,6,《兵长砍猴》进入个人日漫名场面TOP20！！
yvne,5,2019-07-01 23:30:26,3,巨人的评分意外是不存在的
Fran,5,2021-03-30 15:16:53,0,日常和战争戏剧情节奏好密，停不下来，大战各种反转看得心跳加速…配乐yyds
伯劳,5,2019-11-25 02:11:18,3,我他妈看错顺序了
风雨骑老师,5,2020-08-16 22:03:33,6,多年以后，面对眼前的巨人，格里沙准会回想起自己带着妹妹去看飞艇的那个遥远的下午。真·封神一季，前半段玛利亚夺还战已经是作画和演出的巅峰，后半段所有伏笔的收束则把本剧的文学性和思辨性拉上了一个难以企及的高度。什么是自由，墙的尽头，大海的尽头，生命的尽头，善与恶，自由与权力，时间与命运，希望与绝望，这些母题交杂着裹挟着艾伦父子前进，并在轮回和传承中走向历史的新道标。
sumooo,5,2019-07-08 10:12:17,4,我看这个动画的分集方式有向美剧发展的趋势，一季才十集？！
CobraCB,4,2019-07-08 21:18:38,1,“我们将会在这里死去， 将意义托付给下一个生存者， 这是唯一一个， 能够对抗这残酷世界的方法。”这便是气度，也是进击的巨人与别的动画最大的不同，死是脱离苦海，活着才是堕入地狱。四星不代表这部动画不值得五星，只是因为节奏感上的问题，和别的动画标准不同而已。
被套牢了别浪,5,2019-10-24 09:55:19,4,吹爆，谢谢
